联系人,Unnamed: 1,"联系电话
（手机）",Unnamed: 3,Unnamed: 4,Unnamed: 5,"活动时
间",Unnamed: 7
效的，给予警告以上处分；张贴或散发内容涉嫌违法乱纪、侵犯他人,,,,,,,
权益的，移交司法机关处理，并给予记过以上处分；,,,,,,,
,（五）未经批准在校园内从事经营性活动，扰乱正常教育教学和,,,,,,
生活秩序，经教育不改的，给予警告以上处分。,,,,,,,
益，扰乱学校正常秩序的，除赔偿经济损失外，分别给予以下处分：,,,,,,,
,（一）寻衅滋事，妨碍他人正常学习生活，引起打架事端的，给,,,,,,
予警告以上处分；,,,,,,,
,（二）殴打他人未致人伤的，给予严重警告以上处分；,,,,,,
,（三）殴打他人致人伤的，依据司法部门伤情鉴定结果：致人轻,,,,,,
微伤的，给予记过以上处分；致人轻伤的，给予留校察看以上处分；,,,,,,,
致人重伤的，给予开除学籍处分；,,,,,,,
,（四）结伙斗殴的主要责任人，给予记过以上处分；次要责任,,,,,,
人，给予严重警告以上处分；一般参与人，给予警告以上处分；,,,,,,,
,（五）怂恿、策划他人打架斗殴的，给予警告以上处分；,,,,,,
,（六）虽非打架斗殴双方，但存在故意煽动等行为造成事态恶,,,,,,
化，产生不良后果的，给予警告以上处分；,,,,,,,
,（七）为打架斗殴提供器具的，给予警告以上处分；,,,,,,
,（八）知情人故意作伪证、干扰调查的，给予警告以上处分；,,,,,,
,（九）屡次违反本条款规定受到纪律处分，性质恶劣，情节严,,,,,,
重，经教育拒不悔改的，给予开除学籍处分。,,,,,,,
第二十条,非法侵占公私财物的，移交公安机关处理，并根据处,,,,,,
理结果，给予记过以上处分。,,,,,,,
第二十一条,故意损毁公私财物，数额较小的，除赔偿损失外，,,,,,,
给予警告以上处分；数额较大，涉嫌违法犯罪的，移交公安机关处,,,,,,,
理，并根据处理结果给予记过以上处分。,,,,,,,
第二十二条,在评优评先评奖、学生资助、实习实践、比赛竞赛,,,,,,
等学校正常的教育教学活动中，弄虚作假，采取不正当手段获利的，,,,,,,,
,70,,,,,,
一经查实，取消相应资格并给予警告以上处分。,,,,,,,
,第二十三条,造谣传谣造成不良影响的，给予警告以上处分；涉,,,,,
嫌违法犯罪的，移交公安机关处理，并根据处理结果给予记过以上处,,,,,,,
分。,,,,,,,
,第二十四条,诬陷、侮辱、谩骂或威胁他人的，给予警告以上处,,,,,
分；纠缠、骚扰他人，干扰他人学习、生活的，给予严重警告以上处,,,,,,,
分；冒领、私自开拆、隐匿、毁弃或者非法检查他人邮件、快件的，,,,,,,,
给予严重警告以上处分；偷窥、偷拍或传播他人隐私的，给予记过以,,,,,,,
上处分。,,,,,,,
,,上述行为造成严重影响，涉嫌违法犯罪的，移交公安机关处理，,,,,,
并根据处理结果给予记过以上处分。,,,,,,,
理结果给予记过以上处分。,,,,,,,
,第二十九条,在公共场所涂写、刻画有损学校和他人形象的文,,,,,
字、图像，造成不良影响的，给予严重警告以上处分。,,,,,,,
,第三十条,存放、存储、复制、传播、贩卖非法书刊、音像制,,,,,
品、影音或文字资料等的，给予严重警告以上处分；情节严重，涉嫌,,,,,,,
违法犯罪的，移交公安机关处理，并根据处理结果给予记过以上处,,,,,,,
分。,,,,,,,
,第三十一条,参与传销、邪教、封建迷信等活动的，给予严重警,,,,,
告以上处分；造成严重后果的，移交公安机关处理，并根据处理结果,,,,,,,
给予记过以上处分。,,,,,,,
,第三十二条,在校园内从事宗教活动，经教育不改的，给予警告,,,,,
以上处分。,,,,,,,
,第三十三条,学生应当遵守国家和学校关于网络使用的有关规,,,,,
定，不得登录非法网站和传播非法文字、音频、视频资料等，不得编,,,,,,,
造或者传播虚假、有害信息；不得攻击、侵入他人计算机和移动通讯,,,,,,,
网络系统。违反规定，造成不良影响的，给予严重警告以上处分；情,,,,,,,
节严重，涉嫌违法犯罪的，移交公安机关处理，并根据处理结果给予,,,,,,,
记过以上处分。,,,,,,,
,（二）学生分属不同学院或涉及校外人员的，由保卫处会同学生,,,,,,
工作部（处）、研究生院（部）等职能部门及相关学院查证，并视情,,,,,,,
况提请公安机关协查；,,,,,,,
,（三）公安司法机关负责调查的，以公安机关调查结果为准；,,,,,,
,（四）调查报告取证结束后，由学生所在学院出具书面调查报,,,,,,
告，要求事实清楚、证据充分、材料规范，必要时可提请专门机构进,,,,,,,
行合法性审查。,,,,,,,
第三十五条,拟处分决定：相关学院根据学生违纪事实、教育效,,,,,,
果、学生悔改表现等提交学院党政联席会研究，依据本办法相关条款,,,,,,,
做出拟处分决定。,,,,,,,
第三十六条,学生陈述和申辩：学院将《拟处分决定送达通知,,,,,,
书》送达学生本人，告知学生作出决定的事实、理由及依据，听取学,,,,,,,
生的陈述和申辩，并在《拟处分决定送达通知书》上如实记录学生陈,,,,,,,
述和申辩权利行使情况。学生对拟处分决定无异议的，学院将相关材,,,,,,,
料一并提交学生工作部（处）或研究生院（部）进行复审。,,,,,,,
,学生有异议的，应充分重视学生意见，学院进行补充工作后，提,,,,,,
交学生工作部（处）或研究生院（部）进行复审。,,,,,,,
第三十七条,复审：学生工作部（处）或研究生院（部）对学院,,,,,,
提交材料进行复审，复审无异的，提交学校审批。,,,,,,,
,复审有异的，由学生工作部（处）或研究生院（部）出具书面,,,,,,
《复审意见书》，学院进行补充工作后，提交学校审批。,,,,,,,
第三十八条,处分决定：学生工作部（处）或研究生院（部）将,,,,,,
复审材料按相应工作规程提交学校审批，下达书面处分决定书。,,,,,,,
,73,,,,,,
,"第三十九条
对学生作出开除学籍或其他涉及学生重大权益的处",,,,,,
分决定前，由学校委托负责法律事务的相关机构事先进行合法性审,,,,,,,
查。审查无异后，提交校长办公会或者校长授权的专门会议研究决,,,,,,,
定。,,,,,,,
,对学生开除学籍的处分决定同时由学校报湖北省教育厅备案。,,,,,,
,"第四十条
决定送达：学院将正式处分决定以及书面《处分决定",,,,,,
送达通知书》等直接送达学生本人，学生拒绝签收的，以留置方式送,,,,,,,
达；已离校的，采取邮寄方式送达；难于联系的，利用学校网站、新,,,,,,,
闻媒体等以公告方式送达。同时，告知学生依法依规享有申诉权利以,,,,,,,
及申诉的途径，并如实记录送达和告知情况。,,,,,,,
,"第四十一条
材料归档：学生工作部（处）或研究生院（部）将",,,,,,
相关材料整理归类，按学校档案管理规定整理归档。,,,,,,,
,"第四十二条
申诉处理：学生对处分决定有异议的，可根据《中",,,,,,
南民族大学学生申诉处理办法》提出申诉。,,,,,,,
,"第四十三条
公示：学生对处分决定无异议，经研究需要公示",,,,,,
的，学院或相关单位可根据实际情况，在适当范围内用适当方式进行,,,,,,,
公示。,,,,,,,
,对学生违纪处分情况的公示，以不影响学生在校期间学习、生,,,,,,
活，不侵犯学生合法权益为原则。,,,,,,,
,"第六章
要件的送达",,,,,,
,"第四十四条
采取留置送达的，应当邀请两名以上无利害关系第",,,,,,
三方见证人到场，共同见证送达过程，并在相关文书上签字。同时，,,,,,,,
拍照取证，作为档案材料一并归档。,,,,,,,
,74,,,,,,
第四十五条,采取邮寄送达的，选取当事人能够收到相关文书的,,,,,,
方式，并保存邮寄存根，作为档案材料一并归档。,,,,,,,
第四十六条,采取公告送达的，在学生工作部（处）或研究生院,,,,,,
（部）网站登出公告，同时在学院登出公告，公告 15 日视为送达。,,,,,,,
,"第七章
附则",,,,,,
第四十七条,本办法所称给予某一级别的“以上处分”均包含该,,,,,,
级别处分。,,,,,,,
第四十八条,学校对接受高等学历继续教育的学生，参照本规定,,,,,,
执行。港澳台侨学生、来华留学生的管理另有规定的，从其规定；如,,,,,,,
无明确规定，参照本规定执行。,,,,,,,
第四十九条,本办法自 2017 年 9 月 1 日起施行，原《中南民族,,,,,,
大学学生违纪处分条例》（民大发〔2014〕10 号）同时废止。,,,,,,,
第 五十 条,本办 法的解释 权在学 生工作部 （处） 、研究生 院,,,,,,
（部）。,,,,,,,
,75,,,,,,
,,"第一章
总则",,,,,
,第一条,为推进依法治校，规范学生申诉管理，保障学生合法权,,,,,
益，根据《中华人民共和国教育法》《中华人民共和国高等教育法》,,,,,,,
《普通高等学校学生管理规定》和《中南民族大学章程》《中南民族大,,,,,,,
学学生管理规定》等法律法规和规章制度，结合学校实际，制定本办,,,,,,,
法。,,,,,,,
,第二条,学生对学校作出的处理或者处分决定不服的，可根据本,,,,,
办法提出申诉。,,,,,,,
,第三条,本办法适用于我校接受普通高等学历教育的本科、预科,,,,,
学生和研究生。港澳台侨学生、来华留学生等参照本办法适用。,,,,,,,
达到应出席人数的三分之二方可作出决定或意见。主任因故不能出席,,,,,,,
的，由主任指定相关人员代行主任职责。,,,,,,,
第六条,学生申诉处理委员会下设办公室，办公室设在校团委，,,,,,,
负责接收申诉书、资格审查、材料初审，并根据主任的意见召集学生申,,,,,,,
诉处理委员会会议，依据有关会议决定起草和送交复查决定书及其他相,,,,,,,
关工作。,,,,,,,
第七条,学生申诉处理委员会在审理学生申诉时，委员有下列情,,,,,,
形之一的，本人应当申请回避；本人未申请回避的，学生申诉处理委员,,,,,,,
会应当指令回避，申诉学生也可以提出回避申请：,,,,,,,
,"第九条
学生申诉处理委员会办公室在接到申诉人书面申诉书",,,,,,
后，对申诉人的资格、申诉材料是否完备、申诉事项是否成立、申诉期,,,,,,,
限等进行初步审查。符合受理条件的予以受理；材料不齐备或有关情况,,,,,,,
不明确的，应当给予指导和释明，并告知申诉人需要补正的内容、补充,,,,,,,
的材料及期限，逾期不补正的视为主动撤回申诉；不符合受理条件的，,,,,,,,
作出不予受理的答复，并书面说明理由。,,,,,,,
,"第十条
学生申诉处理委员会对决定受理的申诉进行复查，并在",,,,,,
接到书面申诉书之日起 15 日内，作出复查结论并告知申诉人。情况复,,,,,,,
杂不能在规定限期内作出结论的，经学校负责人批准，可延长 15 日。,,,,,,,
学生申诉处理委员会认为必要的，可以建议学校暂缓执行有关处理或决,,,,,,,
定。,,,,,,,
,学生申诉处理委员会作出的复查意见，应经学生申诉处理委员会出,,,,,,
席会议的委员集体讨论，并获得半数以上通过方为有效。,,,,,,,
,"第十一条
学生申诉处理委员会对相关处理或处分的事实、依",,,,,,
据、程序，以及申诉人提供的证据材料等进行审查、调查，校内相关单,,,,,,,
位、组织或个人应支持、配合学生申诉委员会进行审查、调查。,,,,,,,
,"第十二条
学生申诉处理委员会依据复查情况，可以作出以下意",,,,,,
见或建议：,,,,,,,
作出决定。校长办公会的审议决定为学校处理的最终决定。,,,,,,,
第十四条,学生申诉处理委员会开展复查，采取工作纪要制，如,,,,,,
实记录复查工作。,,,,,,,
第十五条,学生申诉处理委员会对学校作出的复查决定，应以复,,,,,,
查决定书的形式告知申诉人，包括以下内容：,,,,,,,
,（一）申诉人的姓名、班级、学号、身份证号及其他基本情况；,,,,,,
（二）复查工作开展情况；,,,,,,,
,（三）学生申诉处理委员会认定的事实、理由及适用的依据；,,,,,,
（四）学校做出的复查结论；,,,,,,,
（五）作出复查决定的日期；,,,,,,,
（六）申诉人不服复查结论的申诉途径和期限。,,,,,,,
第十六条,复查结论作出后，学生申诉处理委员会办公室应在规,,,,,,
之日起 15 日内，可以向湖北省教育厅提出书面申诉。,,,,,,,
第十八条,自处理或处分决定送达之日起，学生在申诉期内未提,,,,,,
出申诉的视为放弃申诉，学校不再受理其提出的申诉。处理、处分或者,,,,,,,
复查决定书未告知学生申诉期限的，申诉期限自学生知道或者应当知道,,,,,,,
处理或者处分决定之日起计算，但最长不得超过 6 个月。,,,,,,,
第十九条,未作出复查结论前，学生可以主动撤回申诉。要求撤,,,,,,
回申诉的，必须以书面形式提出。,,,,,,,
第二十条,复查决定书送达后，学生无异议的，学生申诉处理委,,,,,,
员会办公室应当在复查决定书生效后及时将卷宗整理、归档。,,,,,,,
第一条,为鼓励和支持学生实行自我管理、自我服务、自我教,,,,,,
育、自我监督，本着教育与惩戒相结合、重在教育的原则，根据,,,,,,,
,《中华人民共和国高等教育法》《普通高等学校学生管理规定》,,,,,,
《中南民族大学章程》《中南民族大学学生管理规定》及其他规定，结,,,,,,,
合学校实际，制定本办法。,,,,,,,
第二条,本办法适用于我校接受普通高等学历教育的，受到警,,,,,,
告、严重警告、记过和留校察看处分的在校在籍本科、预科学生（以下,,,,,,,
简称学生）。,,,,,,,
第三条,符合申请条件的学生，在校期间需按照本办法规定自行,,,,,,
提出解除处分申请。处分期满不申请的，视为放弃相关权益，学校不再,,,,,,,
受理相关申请。,,,,,,,
第四条,学生处分的解除分为：到期解除和提前解除两种。到期,,,,,,
解除是指，处分期满学生可按照本办法规定申请解除处分；提前解除是,,,,,,,
指，学生经过努力达到本办法规定的提前解除处分条件，可在处分期满,,,,,,,
前按照本办法规定申请解除处分。,,,,,,,
,第六条,申请提前解除的，除满足第五条规定条件外，还需满足,,,,,
如下条件：,,,,,,,
,,（一）自处分决定书下达之日起：警告期满 3 个月、严重警告期满,,,,,
4 个月、记过期满 5 个月、留校察看期满 8 个月；,,,,,,,
,,（二）努力学习，发奋自强，学业成绩良好或较处分前取得显著进,,,,,
步；,,,,,,,
,,（三）处分期内协助召开两次以上校纪校规学习主题班团会，并做,,,,,
主题发言；,,,,,,,
,,（四）友爱奉献，互助进步，从事志愿服务累计达规定时长：其中,,,,,
警告达 48 小时以上，严重警告达 64 小时以上，记过达 80 小时以上，,,,,,,,
留校察看达 96 小时以上。校内志愿服务由学生志愿服务单位认定并出,,,,,,,
具证明；校外志愿服务由学生所在学院或校团委认定并出具证明。,,,,,,,
,第七条,重大贡献或突出表现：学生取得重大学术科研成果、荣,,,,,
获省部级以上荣誉称号（学术科研成果、荣誉称号认定参照吴泽霖奖学,,,,,,,
金评审办法）或在道德品质方面做出突出贡献，且满足本办法第五条及,,,,,,,
第六条（一）项规定条件的，可以申请提前解除处分。,,,,,,,
（三）审查合格的，学院党政联席会研究决定，出具写实性学生鉴,,,,,,,
定和书面意见，报学生工作部（处）复审；,,,,,,,
（四）复审无异的，学生工作部（处）报请主管校领导审核并由校,,,,,,,
长办公会议或校长授权的专门会议作出决定；复审存异的，发回学院补,,,,,,,
充相关材料。,,,,,,,
（五）学校出具书面解除处分决定书，由学院送达学生本人。,,,,,,,
"第十条
材料清单：",,,,,,,
（一）学生本人申请书；,,,,,,,
（二）学生学业成绩证明材料；,,,,,,,
（三）学生志愿服务工作情况证明材料；,,,,,,,
（四）校纪校规学习心得；,,,,,,,
（五）学生主题班团会会议纪要及学生主题发言稿；,,,,,,,
（六）班级民主评议证明材料；,,,,,,,
（七）写实性鉴定和学院党政联席会议意见；,,,,,,,
（八）重大贡献或突出表现材料。,,,,,,,
"第十一条
学校对学生的解除处分材料，真实完整地归入学校文",,,,,,,
书档案和学生本人档案。,,,,,,,
"第十二条
学校对接受高等学历继续教育的学生，参照本规定执",,,,,,,
行。港澳台侨学生、来华留学生的管理另有规定的，从其规定；若无明,,,,,,,
确规定，参照本规定执行。,,,,,,,
"第十三条
本办法由学生工作部（处）负责解释。",,,,,,,
83,,,,,,,
,第一章,总则,,,,,
,第一条 为积极预防、妥善处理在校学生伤害事故，保护学生、,,,,,,
学校的合法权益，根据《中华人民共和国教育法》、教育部《学生伤,,,,,,,
害事故处理办法》及相关法规并结合我校实际，制定本办法。,,,,,,,
,第二条 在我校实施的教育教学活动或者学校组织的校外活动,,,,,,
中，以及在学校负有管理责任的校舍、场地、其他教育教学设施、生,,,,,,,
活设施内发生的，对我校学生人身安全产生损害的事故的处理中，适,,,,,,,
用本办法。,,,,,,,
,第三条 学校主管领导对学生安全工作全面负责，要加强对学生,,,,,,
安全工作的领导，指导有关职能部门和各教学单位落实预防学生伤害,,,,,,,
事故的措施，妥善处理学生伤害事故，维护学校正常的教育教学秩,,,,,,,
序。,,,,,,,
,学生安全工作重在预防，我校各有关职能部门在基建、安装、采,,,,,,
购等工作中应当严格把关，提供符合安全标准的校舍、场地、其他教,,,,,,,
育教学设施和生活、医疗等方面的设施及用品。,,,,,,,
,第四条 有关职能部门和各教学单位应当对在校学生进行必要的,,,,,,
安全教育和自护自救教育，增强学生的安全意识和自护自救能力；应,,,,,,,
当按照规定，建立健全安全制度，检查、落实各项安全措施，预防和,,,,,,,
消除教育教学和学生生活环境中存在的安全隐患；当发生伤害事故,,,,,,,
时，应当及时采取措施救助受伤害学生。,,,,,,,
,第五条 学生应当遵守学校的规章制度和纪律。学生家长及亲属,,,,,,
应当依法履行职责，配合学校对学生进行安全教育、管理和保护工,,,,,,,
作。,,,,,,,
,第二章,事故与责任,,,,,
,第六条 学生伤害事故的责任，应当根据相关当事人的行为与损,,,,,,
害后果之间的因果关系依法确定。,,,,,,,
,第七条 因下列情形之一造成的学生伤害事故，学校依法承担相,,,,,,
应的责任：,,,,,,,
,(一)学校的校舍、场地、其他公共设施，以及学校提供给学生使,,,,,,
用的学具、教育教学和生活设施、设备不符合国家规定的标准，或者,,,,,,,
有明显不安全因素的；,,,,,,,
,(二)学校的安全保卫、消防、设施设备管理等安全管理制度有明,,,,,,
显疏漏，或者管理混乱，存在重大安全隐患，而未及时采取措施的；,,,,,,,
,(三)学校向学生提供的药品、食品、饮用水等不符合国家或者行,,,,,,
业的有关标准、要求的；,,,,,,,
,(四)学校知道教师或者其他工作人员患有不适宜担任教育教学工,,,,,,
作的疾病，但未采取必要措施的；,,,,,,,
,(五)学生有特异体质或者特定疾病，不宜参加某种教育教学活,,,,,,
动，学校知道，但未予以必要的注意的；,,,,,,,
,(六)学生在校期间突发疾病或者受到伤害，学校发现，但未根据,,,,,,
实际情况及时采取相应措施，导致不良后果加重的；,,,,,,,
,(七)学校教师或者其他工作人员体罚或者变相体罚学生，或者在,,,,,,
,,85,,,,,
履行职责过程中违反工作要求、操作规程、职业道德或者其他有关规,,,,,,,
定的；,,,,,,,
(八)学校有未依法履行职责的其他情形的。,,,,,,,
第八条 学生有下列情形之一，造成伤害事故，学校不承担赔偿,,,,,,,
责任：,,,,,,,
(一)学生违反法律法规的规定，违反社会公共行为准则、学校的,,,,,,,
规章制度或者纪律，实施危险或者可能危及他人的行为的；,,,,,,,
(二)学生行为具有危险性，学校、教师已经告诫、纠正，但学生,,,,,,,
